VehicleId	VehicleType	CarrierId	DriverID	serviceTime	roadTime	travelDistance	vehicleCost	legCount
freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_1	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_1	72234.0	33208.0	122436.58669723352	-80.68668691285328	7
freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_0	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_0	72222.0	33739.0	147129.2465284803	-66.74450482591823	7
freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_7	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_7	70762.0	33015.0	129355.20920365812	-75.10550983354915	7
freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_159381_10	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_159381_10	38386.0	14819.0	116078.66232926365	5.159603760606647	11
freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_5	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_5	60402.0	25854.0	123175.9112256756	-44.15673947879727	7
freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_35493_15	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_35493_15	71434.0	31263.0	169399.12157878152	-39.6912885422164	21
freight_rewe_DISCOUNTER_TROCKEN_veh_heavy26t_159381_4	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_DISCOUNTER_TROCKEN_veh_heavy26t_159381_4	63724.0	28598.0	126109.87161628522	-55.63658601708894	9
freight_rewe_DISCOUNTER_TROCKEN_veh_heavy26t_159381_5	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_DISCOUNTER_TROCKEN_veh_heavy26t_159381_5	64772.0	28217.0	124632.39366737126	-54.75959624286128	9
freight_kaiser_VERBRAUCHERMARKT_TROCKEN_veh_medium18t_112414_1	org.matsim.vehicles.VehicleType@7a389761	-1	freight_kaiser_VERBRAUCHERMARKT_TROCKEN_veh_medium18t_112414_1	36640.0	15777.0	64935.61523467617	-35.0991500974605	5
freight_rewe_DISCOUNTER_TROCKEN_veh_heavy26t_159381_0	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_DISCOUNTER_TROCKEN_veh_heavy26t_159381_0	73332.0	32488.0	134138.55128975504	-69.31837063586427	9
freight_rewe_DISCOUNTER_TROCKEN_veh_heavy26t_159381_1	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_DISCOUNTER_TROCKEN_veh_heavy26t_159381_1	61952.0	26632.0	104867.35942504271	-60.23566918522132	9
freight_rewe_DISCOUNTER_TROCKEN_veh_heavy26t_159381_2	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_DISCOUNTER_TROCKEN_veh_heavy26t_159381_2	62220.0	26935.0	99822.43876506794	-65.10046602740448	9
freight_rewe_DISCOUNTER_TROCKEN_veh_heavy26t_159381_3	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_DISCOUNTER_TROCKEN_veh_heavy26t_159381_3	68254.0	29955.0	155567.9506796656	-42.54897304462403	9
freight_rewe_SUPERMARKT_TIEFKUEHL_veh_light8t_frozen_160444_0	org.matsim.vehicles.VehicleType@42714a7	-1	freight_rewe_SUPERMARKT_TIEFKUEHL_veh_light8t_frozen_160444_0	53848.0	23109.0	162854.56767838355	-48.09227292864649	39
freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_9	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_9	42714.0	16954.0	84721.65820441068	-26.3110890030449	21
freight_kaiser_SUPERMARKT_FRISCHE_veh_heavy26t_112414_11	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_kaiser_SUPERMARKT_FRISCHE_veh_heavy26t_112414_11	61960.0	26593.0	73512.24350309995	-81.052496852923	23
freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_159381_22	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_159381_22	48250.0	19763.0	69480.68119620756	-50.286643598540905	17
freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_159381_23	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_159381_23	31004.0	11511.0	51831.77378668099	-21.6766115629237	11
freight_kaufland_SBWARENHAUS_TIEFKUEHL_veh_heavy26t_frozen_49046_0	org.matsim.vehicles.VehicleType@3ce53f6a	-1	freight_kaufland_SBWARENHAUS_TIEFKUEHL_veh_heavy26t_frozen_49046_0	52582.0	21516.0	223436.83055986257	44.27427647510775	13
freight_edeka_VERBRAUCHERMARKT_FRISCHE_veh_heavy26t_95392_0	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_VERBRAUCHERMARKT_FRISCHE_veh_heavy26t_95392_0	26650.0	11134.0	102340.48434745314	14.011524512793667	5
freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_1	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_1	30854.0	10992.0	43161.11764980794	-24.94285117462868	25
freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_2	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_2	34654.0	12903.0	54647.118048705765	-26.611130907367126	23
freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_3	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_3	59810.0	25685.0	120921.12055664328	-44.839349227049034	35
freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_4	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_4	37952.0	14540.0	69468.88849948026	-24.70184470534824	23
freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_5	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_5	68744.0	29941.0	115902.9462894635	-69.05592598605953	43
freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_6	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_6	46412.0	18792.0	125372.78235667443	-8.081035821028081	23
freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_7	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_7	29560.0	10556.0	42904.87919485863	-22.978130939444696	23
freight_lidl_DISCOUNTER_TIEFKUEHL_veh_light8t_frozen_159381_2	org.matsim.vehicles.VehicleType@42714a7	-1	freight_lidl_DISCOUNTER_TIEFKUEHL_veh_light8t_frozen_159381_2	38420.0	15156.0	94108.22330345499	-36.621110678617946	19
freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_8	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_8	54520.0	22850.0	93871.76150898168	-49.070919788982316	37
freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_0	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_FRISCHE_veh_heavy26t_19384_0	39484.0	15310.0	72655.25935966699	-26.33997622902312	23
freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_10	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_10	68218.0	31383.0	120101.51992517526	-73.30868165013266	7
freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_11	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_11	72348.0	33805.0	193160.3967199884	-36.22703419760765	7
freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_13	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_13	51472.0	22830.0	95683.97718397183	-47.75873528673878	5
freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_14	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_14	57120.0	24207.0	87894.21996037164	-59.725172626551064	7
freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_15	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_15	72726.0	33640.0	141386.61901215676	-70.10696526185488	7
freight_aldi_DISCOUNTER_TIEFKUEHL_veh_light8t_frozen_156329_3	org.matsim.vehicles.VehicleType@42714a7	-1	freight_aldi_DISCOUNTER_TIEFKUEHL_veh_light8t_frozen_156329_3	22532.0	8553.0	44012.81951864989	-24.30457219254002	15
freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_124602_6	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_124602_6	16702.0	5241.0	30927.35137429938	-4.959574579219414	3
freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_16	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_lidl_DISCOUNTER_TROCKEN_veh_heavy26t_159381_16	56386.0	23843.0	138221.84532149887	-24.22206363459578	7
freight_rewe_DISCOUNTER_TIEFKUEHL_veh_light8t_frozen_159381_1	org.matsim.vehicles.VehicleType@42714a7	-1	freight_rewe_DISCOUNTER_TIEFKUEHL_veh_light8t_frozen_159381_1	53102.0	22304.0	123328.89712744264	-59.95804114902281	35
freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_156329_7	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_156329_7	38504.0	15105.0	69083.29799123673	-27.72869034587138	5
freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_electro_159381_19	org.matsim.vehicles.VehicleType@e8e0dec	-1	freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_electro_159381_19	31712.0	12039.0	62796.98661794661	-13.777269635078433	11
freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_electro_159381_17	org.matsim.vehicles.VehicleType@e8e0dec	-1	freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_electro_159381_17	36326.0	14163.0	65833.16552078053	-21.998820825038074	11
freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_electro_159381_13	org.matsim.vehicles.VehicleType@e8e0dec	-1	freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_electro_159381_13	36770.0	14204.0	65075.69243137807	-22.745101449407798	11
freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_electro_159381_11	org.matsim.vehicles.VehicleType@e8e0dec	-1	freight_lidl_DISCOUNTER_FRISCHE_veh_heavy26t_electro_159381_11	40460.0	15841.0	74513.61573313289	-23.97109667214432	11
freight_kaiser_SUPERMARKT_FRISCHE_veh_heavy26t_electro_112414_10	org.matsim.vehicles.VehicleType@e8e0dec	-1	freight_kaiser_SUPERMARKT_FRISCHE_veh_heavy26t_electro_112414_10	32618.0	11952.0	50364.420801543325	-22.302417022888772	15
freight_kaiser_SUPERMARKT_TROCKEN_veh_heavy26t_electro_112414_5	org.matsim.vehicles.VehicleType@e8e0dec	-1	freight_kaiser_SUPERMARKT_TROCKEN_veh_heavy26t_electro_112414_5	70272.0	30972.0	113010.08381902183	-70.39553965030414	9
freight_rewe_DISCOUNTER_TIEFKUEHL_veh_light8t_frozen_159381_0	org.matsim.vehicles.VehicleType@42714a7	-1	freight_rewe_DISCOUNTER_TIEFKUEHL_veh_light8t_frozen_159381_0	51010.0	21267.0	114731.18604123067	-58.31582558350769	33
freight_kaiser_SUPERMARKT_TROCKEN_veh_heavy26t_electro_112414_6	org.matsim.vehicles.VehicleType@e8e0dec	-1	freight_kaiser_SUPERMARKT_TROCKEN_veh_heavy26t_electro_112414_6	72788.0	32410.0	93813.37533397276	-91.2633697595396	11
freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_7	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_7	64072.0	27708.0	216104.65254076465	9.020917202312456	9
freight_kaiser_VERBRAUCHERMARKT_TIEFKUEHL_veh_light8t_frozen_112414_0	org.matsim.vehicles.VehicleType@42714a7	-1	freight_kaiser_VERBRAUCHERMARKT_TIEFKUEHL_veh_light8t_frozen_112414_0	21330.0	9440.0	54014.29568597968	-24.65028172560814	7
freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_8	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_8	47440.0	19571.0	127525.36810427457	-10.455903370136014	7
freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_6	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_6	64234.0	28328.0	177363.33124763117	-19.973768064087043	9
freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_3	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_3	71956.0	32010.0	185251.8188387159	-32.73028137806037	9
freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_4	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_4	66158.0	28751.0	162990.73670178824	-31.676106409801744	7
freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_1	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_1	65944.0	29185.0	137836.73276903867	-50.65588904474412	7
freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_2	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_2	65820.0	29302.0	166327.3669281513	-32.14046415813851	7
freight_edeka_SUPERMARKT_FRISCHE_veh_heavy26t_95392_10	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_SUPERMARKT_FRISCHE_veh_heavy26t_95392_10	47502.0	19359.0	170751.69784413176	19.544537555568223	17
freight_edeka_SUPERMARKT_FRISCHE_veh_heavy26t_95392_12	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_SUPERMARKT_FRISCHE_veh_heavy26t_95392_12	64842.0	28052.0	208007.32581563373	1.9101082964746632	21
freight_edeka_SUPERMARKT_FRISCHE_veh_heavy26t_95392_11	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_SUPERMARKT_FRISCHE_veh_heavy26t_95392_11	32144.0	11716.0	103561.29431337037	11.977667189958224	11
freight_edeka_SUPERMARKT_FRISCHE_veh_heavy26t_95392_13	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_SUPERMARKT_FRISCHE_veh_heavy26t_95392_13	37276.0	14260.0	134562.38697394473	20.28279927254299	15
freight_aldi_DISCOUNTER_FRISCHE_veh_heavy26t_124602_8	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_aldi_DISCOUNTER_FRISCHE_veh_heavy26t_124602_8	60228.0	25739.0	118913.29539450521	-46.44919208568155	23
freight_kaufland_VERBRAUCHERMARKT_TROCKEN_veh_heavy40t_49046_12	org.matsim.vehicles.VehicleType@12d1f1d4	-1	freight_kaufland_VERBRAUCHERMARKT_TROCKEN_veh_heavy40t_49046_12	38032.0	14861.0	188849.7400580451	47.23333064005107	3
freight_kaufland_VERBRAUCHERMARKT_TROCKEN_veh_heavy40t_49046_11	org.matsim.vehicles.VehicleType@12d1f1d4	-1	freight_kaufland_VERBRAUCHERMARKT_TROCKEN_veh_heavy40t_49046_11	38418.0	13974.0	168971.23758265688	38.47549393203329	3
freight_kaufland_VERBRAUCHERMARKT_TROCKEN_veh_heavy40t_49046_10	org.matsim.vehicles.VehicleType@12d1f1d4	-1	freight_kaufland_VERBRAUCHERMARKT_TROCKEN_veh_heavy40t_49046_10	41378.0	15633.0	185193.25475382505	40.394875780139294	3
freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_electro_112787_9	org.matsim.vehicles.VehicleType@e8e0dec	-1	freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_electro_112787_9	76136.0	34601.0	80939.00700535445	-111.26881495614477	9
freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_156329_15	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_156329_15	67290.0	29317.0	106718.69804455801	-72.1517723101461	9
freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_electro_112787_5	org.matsim.vehicles.VehicleType@e8e0dec	-1	freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_electro_112787_5	73630.0	33512.0	88393.22994377985	-100.56567444047856	9
freight_rewe_SUPERMARKT_TROCKEN_veh_heavy26t_160444_2	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_TROCKEN_veh_heavy26t_160444_2	65560.0	28424.0	184824.6996512628	-15.445051233653595	13
freight_rewe_SUPERMARKT_TROCKEN_veh_heavy26t_160444_3	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_TROCKEN_veh_heavy26t_160444_3	59370.0	25529.0	140295.05835524807	-31.094410901983753	13
freight_rewe_SUPERMARKT_TROCKEN_veh_heavy26t_160444_0	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_TROCKEN_veh_heavy26t_160444_0	58184.0	25832.0	180284.293478719	-5.786323369257928	9
freight_rewe_SUPERMARKT_TROCKEN_veh_heavy26t_160444_1	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_TROCKEN_veh_heavy26t_160444_1	62914.0	27656.0	170092.86296977688	-21.55218181024955	9
freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_0	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_netto_SUPERMARKT_TROCKEN_veh_heavy26t_35300_0	72894.0	32299.0	182609.19153280466	-35.91694167302078	9
freight_rewe_VERBRAUCHERMARKT_FRISCHE_veh_light8t_160444_0	org.matsim.vehicles.VehicleType@2d82408	-1	freight_rewe_VERBRAUCHERMARKT_FRISCHE_veh_light8t_160444_0	28022.0	12734.0	137686.98955824116	-7.321804176703519	5
freight_edeka_SUPERMARKT_TIEFKUEHL_veh_heavy26t_frozen_95392_1	org.matsim.vehicles.VehicleType@3ce53f6a	-1	freight_edeka_SUPERMARKT_TIEFKUEHL_veh_heavy26t_frozen_95392_1	72654.0	27219.0	134500.70612062482	-43.25762689918132	51
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_6	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_6	32746.0	12008.0	78122.06059382421	-6.497419402137792	17
freight_aldi_DISCOUNTER_FRISCHE_veh_light8t_156329_4	org.matsim.vehicles.VehicleType@2d82408	-1	freight_aldi_DISCOUNTER_FRISCHE_veh_light8t_156329_4	11152.0	3948.0	19123.28003131427	-11.695887987474292	5
freight_edeka_SUPERMARKT_TIEFKUEHL_veh_heavy26t_frozen_95392_0	org.matsim.vehicles.VehicleType@3ce53f6a	-1	freight_edeka_SUPERMARKT_TIEFKUEHL_veh_heavy26t_frozen_95392_0	74124.0	30056.0	188722.3398015755	-20.830432332944508	47
freight_norma_DISCOUNTER_TROCKEN_veh_heavy26t_132345_0	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_norma_DISCOUNTER_TROCKEN_veh_heavy26t_132345_0	39444.0	15342.0	91177.82697371017	-14.086655927614121	5
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_7	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_7	34734.0	13020.0	95284.65913778615	0.042721622316695795	11
freight_norma_DISCOUNTER_TROCKEN_veh_heavy26t_132345_1	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_norma_DISCOUNTER_TROCKEN_veh_heavy26t_132345_1	52924.0	22128.0	86913.71738895754	-50.19500934939848	9
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_4	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_4	40438.0	15845.0	124785.68733153377	5.965910512127632	11
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_5	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_5	38980.0	15103.0	117965.70039358211	5.032319263700032	17
freight_kaiser_SUPERMARKT_TROCKEN_veh_heavy26t_electro_112414_0	org.matsim.vehicles.VehicleType@e8e0dec	-1	freight_kaiser_SUPERMARKT_TROCKEN_veh_heavy26t_electro_112414_0	77026.0	36330.0	96518.62776324418	-108.52358801046415	13
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_8	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_8	38918.0	15099.0	118648.34633282533	5.509292042992942	17
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_9	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_9	72688.0	31961.0	188962.49349229402	-30.004029360162928	27
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_2	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_2	36478.0	13843.0	102048.64842558086	0.5418944451390819	15
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_3	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_3	42990.0	17103.0	121390.13714809621	-2.473308110775484	21
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_0	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_0	38262.0	14762.0	102104.99454423269	-3.9234536553640935	19
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_1	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_1	45030.0	18110.0	119347.24856019247	-8.776343464671111	25
freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_19384_14	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_19384_14	27222.0	10302.0	48729.44316194302	-17.8310730814982	5
freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_19384_10	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_19384_10	51522.0	21544.0	88570.81565297204	-46.22315351250875	11
freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_19384_11	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_19384_11	60072.0	26007.0	97315.11879499449	-62.23317040735364	11
freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_19384_12	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_19384_12	73332.0	32262.0	97455.09169879109	-92.78888856180998	15
freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_19384_13	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_19384_13	58128.0	25575.0	105613.14083677402	-54.55669563936151	11
freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_electro_19384_0	org.matsim.vehicles.VehicleType@e8e0dec	-1	freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_electro_19384_0	52778.0	22532.0	75369.70461393474	-56.140612677967	11
freight_aldi_DISCOUNTER_FRISCHE_veh_heavy26t_156329_1	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_aldi_DISCOUNTER_FRISCHE_veh_heavy26t_156329_1	73924.0	32810.0	109162.44378730991	-87.63016266250224	33
freight_aldi_DISCOUNTER_FRISCHE_veh_heavy26t_156329_2	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_aldi_DISCOUNTER_FRISCHE_veh_heavy26t_156329_2	60514.0	25925.0	112022.79923076098	-51.97722451538996	23
freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_electro_19384_4	org.matsim.vehicles.VehicleType@e8e0dec	-1	freight_edeka_DISCOUNTER_TROCKEN_veh_heavy26t_electro_19384_4	35718.0	13467.0	64698.58144720363	-19.405321358013378	7
freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_112787_18	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_112787_18	68544.0	30047.0	68427.35169843253	-101.38397436205021	11
freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_112787_17	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_aldi_DISCOUNTER_TROCKEN_veh_heavy26t_112787_17	67756.0	31098.0	99847.26006833298	-85.4825357542169	9
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_11	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_11	41884.0	16541.0	111290.29227906353	-6.486404173027398	17
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_12	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_12	29672.0	10458.0	69570.86382950221	-4.631721234233486	13
freight_aldi_DISCOUNTER_FRISCHE_veh_heavy26t_112787_13	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_aldi_DISCOUNTER_FRISCHE_veh_heavy26t_112787_13	56500.0	24233.0	64733.59034842798	-75.37019446655329	25
freight_aldi_DISCOUNTER_TROCKEN_veh_medium18t_electro_124602_3	org.matsim.vehicles.VehicleType@19650aa6	-1	freight_aldi_DISCOUNTER_TROCKEN_veh_medium18t_electro_124602_3	34192.0	14526.0	68935.50944230733	-33.262869806730926	5
freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_10	org.matsim.vehicles.VehicleType@75fa1be3	-1	freight_rewe_SUPERMARKT_FRISCHE_veh_heavy26t_160444_10	35334.0	13498.0	84440.29449116871	-9.565202690916909	13
